datenquelle|standdatum|offertnummerintern|typ|auspraegung|vertriebspersonid 
6050|20170114|00105151797|9||1306111
6050|20170114|00105151797|11|1|1306111
6050|20170114|00105151797|12|1|1306111
6050|20170114|00105151795|10|1|1306109
6050|20170114|00105151795|9||1306109
6050|20170114|00105151795|11|1|1306109
6050|20170114|00105151795|12|1|1306109
6050|20170114|00105151796|10|1|1306110
6050|20170114|00105151796|11|1|1306110
6050|20170114|00105151796|9||1306110
6050|20170114|00105151796|12|1|1306110
6050|20170114|00105151793|11|1|1306107
6050|20170114|00105151793|12|1|1306107
6050|20170114|00105151793|10|1|1306107
6050|20170114|00105151793|9||1306107
6050|20170114|00105151794|11|1|1306108
6050|20170114|00105151794|12|1|1306108
6050|20170114|00105151794|10|1|1306108
6050|20170114|00105151794|9||1306108
6050|20170114|00105151792|9||1306106
6050|20170114|00105151792|11|1|1306106
6050|20170114|00105151792|12|1|1306106
6050|20170114|00105151790|11|1|1306104
6050|20170114|00105151790|9||1306104
6050|20170114|00105151790|12|1|1306104
6050|20170114|00105151788|11|1|1306102
6050|20170114|00105151788|12|1|1306102
6050|20170114|00105151788|9||1306102
6050|20170114|00105151785|11|1|1306099
6050|20170114|00105151785|9||1306099
6050|20170114|00105151785|12|1|1306099
6050|20170114|00105151775|11|1|1306089
6050|20170114|00105151775|12|1|1306089
6050|20170114|00105151775|9||1306089
6050|20170114|00105151784|9||1306098
6050|20170114|00105151784|11|1|1306098
6050|20170114|00105151784|12|1|1306098
6050|20170114|00105151783|11|1|1306097
6050|20170114|00105151783|12|1|1306097
6050|20170114|00105151782|11|1|1306096
6050|20170114|00105151782|9||1306096
6050|20170114|00105151782|12|1|1306096
6050|20170114|00105151781|11|1|1306095
6050|20170114|00105151781|9||1306095
6050|20170114|00105151781|12|1|1306095
6050|20170114|00105151780|11|1|1306094
6050|20170114|00105151780|12|1|1306094
6050|20170114|00105151779|11|1|1306093
6050|20170114|00105151779|12|1|1306093
6050|20170114|00105151777|11|1|1306091
6050|20170114|00105151777|12|1|1306091
6050|20170114|00105151776|11|1|1306090
6050|20170114|00105151776|9||1306090
6050|20170114|00105151776|12|1|1306090
6050|20170114|00105151774|11|1|1306088
6050|20170114|00105151774|9||1306088
6050|20170114|00105151774|12|1|1306088
6050|20170114|00105151773|9||1306087
6050|20170114|00105151773|11|1|1306087
6050|20170114|00105151773|12|1|1306087
6050|20170114|00105151772|11|1|1306086
6050|20170114|00105151772|12|1|1306086
6050|20170114|00105151772|9||1306086
6050|20170114|00105151770|11|1|1306084
6050|20170114|00105151770|9||1306084
6050|20170114|00105151770|12|1|1306084
6050|20170114|00105151771|11|1|1306085
6050|20170114|00105151771|9||1306085
6050|20170114|00105151771|12|1|1306085
6050|20170114|00105151769|11|1|1306083
6050|20170114|00105151769|12|1|1306083
6050|20170114|00105151769|9||1306083
6050|20170114|00105151767|11|1|1306081
6050|20170114|00105151767|12|1|1306081
6050|20170114|00105151767|9||1306081
6050|20170114|00105151766|11|1|1306080
6050|20170114|00105151766|12|1|1306080
6050|20170114|00105151766|9||1306080
6050|20170114|00105151768|9||1306082
6050|20170114|00105151768|11|1|1306082
6050|20170114|00105151768|12|1|1306082
6050|20170114|00105151765|9||1306079
6050|20170114|00105151765|11|1|1306079
6050|20170114|00105151765|12|1|1306079
6050|20170114|00105151764|9||1306078
6050|20170114|00105151764|11|1|1306078
6050|20170114|00105151764|12|1|1306078
6050|20170114|00105149758|11|1|1303878
6050|20170114|00105149758|12|1|1303878
6050|20170114|00105149758|9||1303878
6050|20170114|00105151763|11|1|1306077
6050|20170114|00105151763|9||1306077
6050|20170114|00105151763|12|1|1306077
6050|20170114|00105151761|9||1306075
6050|20170114|00105151761|11|1|1306075
6050|20170114|00105151761|12|1|1306075
6050|20170114|00105149716|9||1303835
6050|20170114|00105149716|11|1|1303835
6050|20170114|00105149716|12|1|1303835
6050|20170114|00105119373|11|1|1295183
6050|20170114|00105119373|9||1295183
6050|20170114|00105119373|12|1|1295183
6050|20170114|00105151759|11|1|1306073
6050|20170114|00105151759|12|1|1306073
6050|20170114|00105151759|9||1306073
6050|20170114|00105151760|11|1|1306074
6050|20170114|00105151760|12|1|1306074
6050|20170114|00105151757|11|1|1306071
6050|20170114|00105151757|12|1|1306071
6050|20170114|00105151757|9||1306071
6050|20170114|00105127609|9||1294926
6050|20170114|00105127609|11|1|1294926
6050|20170114|00105127609|12|1|1294926
6050|20170114|00105151758|9||1306072
6050|20170114|00105151758|11|1|1306072
6050|20170114|00105151758|12|1|1306072
6050|20170114|00105118301|11|1|1290870
6050|20170114|00105118301|9||1290870
6050|20170114|00105118301|12|1|1290870
6050|20170114|00105151756|9||1306070
6050|20170114|00105151756|11|1|1306070
6050|20170114|00105151756|12|1|1306070
6050|20170114|00105151755|9||1306069
6050|20170114|00105151755|11|1|1306069
6050|20170114|00105151755|12|1|1306069
6050|20170114|00105151754|11|1|1306068
6050|20170114|00105151754|12|1|1306068
6050|20170114|00105151753|11|1|1306067
6050|20170114|00105151753|12|1|1306067
6050|20170114|00105151749|9||1306063
6050|20170114|00105151749|11|1|1306063
6050|20170114|00105151749|12|1|1306063
6050|20170114|00105151751|11|1|1306065
6050|20170114|00105151751|12|1|1306065
6050|20170114|00105151751|9||1306065
6050|20170114|00105151750|9||1306064
6050|20170114|00105151750|11|1|1306064
6050|20170114|00105151750|12|1|1306064
6050|20170114|00105151748|11|1|1306062
6050|20170114|00105151748|9||1306062
6050|20170114|00105151748|12|1|1306062
6050|20170114|00105151747|9||1306061
6050|20170114|00105151747|11|1|1306061
6050|20170114|00105151747|12|1|1306061
6050|20170114|00105151741|11|1|1306055
6050|20170114|00105151741|12|1|1306055
6050|20170114|00105151741|9||1306055
6050|20170114|00105151746|11|1|1306060
6050|20170114|00105151746|12|1|1306060
6050|20170114|00105151746|9||1306060
6050|20170114|00105151743|11|1|1306057
6050|20170114|00105151743|9||1306057
6050|20170114|00105151743|12|1|1306057
6050|20170114|00105151745|11|1|1306059
6050|20170114|00105151745|12|1|1306059
6050|20170114|00105151744|11|1|1306058
6050|20170114|00105151744|9||1306058
6050|20170114|00105151744|12|1|1306058
6050|20170114|00105151740|9||1306054
6050|20170114|00105151740|11|1|1306054
6050|20170114|00105151740|12|1|1306054
6050|20170114|00105151739|11|1|1306053
6050|20170114|00105151739|12|1|1306053
6050|20170114|00105151739|9||1306053
6050|20170114|00105151519|9||1305822
6050|20170114|00105151519|11|1|1305822
6050|20170114|00105151519|12|1|1305822
6050|20170114|00105151737|11|1|1306051
6050|20170114|00105151737|12|1|1306051
6050|20170114|00105151737|9||1306051
6050|20170114|00105151738|9||1306052
6050|20170114|00105151738|11|1|1306052
6050|20170114|00105151738|12|1|1306052
6050|20170114|00105151736|9||1306050
6050|20170114|00105151736|11|1|1306050
6050|20170114|00105151736|12|1|1306050
6050|20170114|00105151735|11|1|1306049
6050|20170114|00105151735|12|1|1306049
6050|20170114|00105151735|9||1306049
6050|20170114|00105151733|11|1|1306047
6050|20170114|00105151733|12|1|1306047
6050|20170114|00105151733|9||1306047
6050|20170114|00105151734|11|1|1306048
6050|20170114|00105151734|12|1|1306048
6050|20170114|00105151731|11|1|1306045
6050|20170114|00105151731|9||1306045
6050|20170114|00105151731|12|1|1306045
6050|20170114|00105151732|11|1|1306046
6050|20170114|00105151732|9||1306046
6050|20170114|00105151732|12|1|1306046
6050|20170114|00105151730|11|1|1306044
6050|20170114|00105151730|12|1|1306044
6050|20170114|00105151728|11|1|1306042
6050|20170114|00105151728|12|1|1306042
6050|20170114|00105151728|9||1306042
6050|20170114|00105151727|11|1|1306041
6050|20170114|00105151727|12|1|1306041
6050|20170114|00105151726|9||1306040
6050|20170114|00105151726|11|1|1306040
6050|20170114|00105151726|12|1|1306040
6050|20170114|00105151724|11|1|1306038
6050|20170114|00105151724|9||1306038
6050|20170114|00105151724|12|1|1306038
6050|20170114|00105151725|11|1|1306039
6050|20170114|00105151725|9||1306039
6050|20170114|00105151725|12|1|1306039
6050|20170114|00105151723|11|1|1306037
6050|20170114|00105151723|9||1306037
6050|20170114|00105151723|12|1|1306037
6050|20170114|00105151722|11|1|1306036
6050|20170114|00105151722|9||1306036
6050|20170114|00105151722|12|1|1306036
6050|20170114|00105099011|11|1|1306034
6050|20170114|00105099011|9||1306034
6050|20170114|00105099011|12|1|1306034
6050|20170114|00105151721|9||1306035
6050|20170114|00105151721|11|1|1306035
6050|20170114|00105151721|12|1|1306035
6050|20170114|00105151718|11|1|1306031
6050|20170114|00105151718|9||1306031
6050|20170114|00105151718|12|1|1306031
6050|20170114|00105151720|11|1|1306033
6050|20170114|00105151720|9||1306033
6050|20170114|00105151720|12|1|1306033
6050|20170114|00105151719|11|1|1306032
6050|20170114|00105151719|9||1306032
6050|20170114|00105151719|12|1|1306032
6050|20170114|00105151716|9||1306029
6050|20170114|00105151716|11|1|1306029
6050|20170114|00105151716|12|1|1306029
6050|20170114|00105151714|11|1|1306027
6050|20170114|00105151714|12|1|1306027
6050|20170114|00105151717|11|1|1306030
6050|20170114|00105151717|9||1306030
6050|20170114|00105151717|12|1|1306030
6050|20170114|00105151715|9||1306028
6050|20170114|00105151715|11|1|1306028
6050|20170114|00105151715|12|1|1306028
6050|20170114|00105151708|9||1306020
6050|20170114|00105151708|11|1|1306020
6050|20170114|00105151708|12|1|1306020
6050|20170114|00105151713|11|1|1306026
6050|20170114|00105151713|9||1306026
6050|20170114|00105151713|12|1|1306026
6050|20170114|00105151712|9||1306025
6050|20170114|00105151712|11|1|1306025
6050|20170114|00105151712|12|1|1306025
6050|20170114|00105141484|9||1294562
6050|20170114|00105141484|11|1|1294562
6050|20170114|00105141484|12|1|1294562
6050|20170114|00105151711|12|1|1306024
6050|20170114|00105151711|11|1|1306024
6050|20170114|00105151711|12|2|1306023
6050|20170114|00105151711|9||1306024
6050|20170114|00105151709|11|1|1306021
6050|20170114|00105151709|12|1|1306021
6050|20170114|00105151709|9||1306021
6050|20170114|00105151710|9||1306022
6050|20170114|00105151710|11|1|1306022
6050|20170114|00105151710|12|1|1306022
6050|20170114|00105151707|11|1|1306019
6050|20170114|00105151707|9||1306019
6050|20170114|00105151707|12|1|1306019
6050|20170114|00105151706|11|1|1306018
6050|20170114|00105151706|12|1|1306018
6050|20170114|00105151706|9||1306018
6050|20170114|00105151704|11|1|1306016
6050|20170114|00105151704|9||1306016
6050|20170114|00105151704|12|1|1306016
6050|20170114|00105151705|11|1|1306017
6050|20170114|00105151705|12|1|1306017
6050|20170114|00105151702|11|1|1306014
6050|20170114|00105151702|12|1|1306014
6050|20170114|00105151702|9||1306014
6050|20170114|00105151703|11|1|1306015
6050|20170114|00105151703|12|1|1306015
6050|20170114|00105151701|9||1306013
6050|20170114|00105151701|11|1|1306013
6050|20170114|00105151701|12|1|1306013
6050|20170114|00105151695|11|1|1306007
6050|20170114|00105151695|12|1|1306007
6050|20170114|00105151695|9||1306007
6050|20170114|00105151698|11|1|1306010
6050|20170114|00105151698|12|1|1306010
6050|20170114|00105151698|9||1306010
6050|20170114|00105151697|11|1|1306009
6050|20170114|00105151697|12|1|1306009
6050|20170114|00105151697|9||1306009
6050|20170114|00105151700|11|1|1306012
6050|20170114|00105151700|12|1|1306012
6050|20170114|00105151694|9||1306006
6050|20170114|00105151694|11|1|1306005
6050|20170114|00105151694|12|1|1306005
6050|20170114|00105151699|9||1306011
6050|20170114|00105151699|11|1|1306011
6050|20170114|00105151699|12|1|1306011
6050|20170114|00105151696|11|1|1306008
6050|20170114|00105151696|9||1306008
6050|20170114|00105151696|12|1|1306008
6050|20170114|00105151693|9||1306004
6050|20170114|00105151693|11|1|1306004
6050|20170114|00105151693|12|1|1306004
6050|20170114|00105151689|9||1306000
6050|20170114|00105151689|11|1|1306000
6050|20170114|00105151689|12|1|1306000
6050|20170114|00105151690|11|1|1306002
6050|20170114|00105151690|9||1306002
6050|20170114|00105151690|12|1|1306002
6050|20170114|00105151687|11|1|1305998
6050|20170114|00105151687|12|1|1305998
6050|20170114|00105151687|9||1306001
6050|20170114|00105151691|11|1|1306003
6050|20170114|00105151691|9||1306003
6050|20170114|00105151691|12|1|1306003
6050|20170114|00105151688|11|1|1305999
6050|20170114|00105151688|12|1|1305999
6050|20170114|00105151688|9||1305999
6050|20170114|00105151679|11|1|1305990
6050|20170114|00105151679|12|1|1305990
6050|20170114|00105151679|9||1305990
6050|20170114|00105151674|9||1305985
6050|20170114|00105151674|11|1|1305985
6050|20170114|00105151674|12|1|1305985
6050|20170114|00105151686|9||1305997
6050|20170114|00105151686|11|1|1305997
6050|20170114|00105151686|12|1|1305997
6050|20170114|00105151675|11|1|1305986
6050|20170114|00105151675|12|1|1305986
6050|20170114|00105151675|9||1305986
6050|20170114|00105151685|11|1|1305996
6050|20170114|00105151685|12|1|1305996
6050|20170114|00105151685|9||1305996
6050|20170114|00105151683|11|1|1305994
6050|20170114|00105151683|9||1305994
6050|20170114|00105151683|12|1|1305994
6050|20170114|00105151682|9||1305993
6050|20170114|00105151682|11|1|1305993
6050|20170114|00105151682|12|1|1305993
6050|20170114|00105151681|9||1305992
6050|20170114|00105151681|11|1|1305992
6050|20170114|00105151681|12|1|1305992
6050|20170114|00105151667|11|1|1305977
6050|20170114|00105151667|12|1|1305977
6050|20170114|00105151667|9||1305977
6050|20170114|00105151680|11|1|1305991
6050|20170114|00105151680|12|1|1305991
6050|20170114|00105151680|9||1305991
6050|20170114|00105151676|9||1305987
6050|20170114|00105151676|11|1|1305987
6050|20170114|00105151676|12|1|1305987
6050|20170114|00105151678|11|1|1305989
6050|20170114|00105151678|9||1305989
6050|20170114|00105151678|12|1|1305989
6050|20170114|00105151673|9||1305984
6050|20170114|00105151673|11|1|1305984
6050|20170114|00105151673|12|1|1305984
6050|20170114|00105151677|11|1|1305988
6050|20170114|00105151677|12|1|1305988
6050|20170114|00105151677|9||1305988
6050|20170114|00105151672|9||1305983
6050|20170114|00105151672|11|1|1305983
6050|20170114|00105151672|12|1|1305983
6050|20170114|00105151671|11|1|1305982
6050|20170114|00105151671|12|1|1305982
6050|20170114|00105151671|9||1305982
6050|20170114|00105151670|11|1|1305981
6050|20170114|00105151670|12|1|1305981
6050|20170114|00105151670|9||1305981
6050|20170114|00105151668|9||1305979
6050|20170114|00105151668|11|1|1305979
6050|20170114|00105151668|12|1|1305978
6050|20170114|00105151228|11|1|1305501
6050|20170114|00105151228|12|1|1305501
6050|20170114|00105151228|9||1305501
6050|20170114|00105151229|11|1|1305502
6050|20170114|00105151229|12|1|1305502
6050|20170114|00105151229|9||1305502
6050|20170114|00105151669|9||1305980
6050|20170114|00105151669|11|1|1305980
6050|20170114|00105151669|12|1|1305980
6050|20170114|00105151666|9||1305976
6050|20170114|00105151666|11|1|1305976
6050|20170114|00105151666|12|1|1305976
6050|20170114|00105151665|11|1|1305975
6050|20170114|00105151665|9||1305975
6050|20170114|00105151665|12|1|1305975
6050|20170114|00105151664|11|1|1305974
6050|20170114|00105151664|12|1|1305974
6050|20170114|00105151664|9||1305974
6050|20170114|00105151663|9||1305973
6050|20170114|00105151663|11|1|1305973
6050|20170114|00105151663|12|1|1305973
6050|20170114|00105124376|11|1|1305956
6050|20170114|00105124376|12|1|1305956
6050|20170114|00105124376|9||1305956
